Epoch,Train Loss,Validation Loss,Correct Predictions,Localization Errors,Similar Object Errors,Other Errors,Background Predictions,Total Bounding Boxes
650,0,9.851173400878906,0,1,0,10,1,48
660,0.6530894041061401,0,22,4,0,15,7,54
660,0,10.190519332885742,0,0,0,11,0,50
670,0.5505770444869995,0,21,7,0,13,7,53
670,0,10.932487487792969,0,1,0,10,2,51
680,0.8264250755310059,0,18,10,0,12,6,52
680,0,10.619068145751953,0,1,0,9,0,51
690,0.5937204360961914,0,19,13,0,13,3,52
690,0,11.083847999572754,0,2,0,9,0,53
700,0.450553297996521,0,19,10,0,15,4,51
700,0,10.351710319519043,0,1,0,9,2,51
710,0.7057300806045532,0,16,10,0,17,3,51
710,0,9.763965606689453,0,1,0,10,2,47
720,0.6731867790222168,0,18,9,0,14,7,53
720,0,11.197546005249023,0,0,0,11,2,52
730,0.8899090886116028,0,20,7,0,10,7,51
730,0,10.53246784210205,0,1,0,11,2,50
740,0.712252140045166,0,17,9,0,12,7,52
740,0,10.39295482635498,0,1,0,12,1,49
750,0.788543701171875,0,18,8,0,13,3,51
750,0,9.618049621582031,0,1,0,13,1,47
760,0.5428299903869629,0,21,9,0,10,5,51
760,0,10.76968002319336,0,0,0,10,2,53
770,0.842476487159729,0,17,8,0,13,6,49
770,0,10.141419410705566,0,1,0,10,3,50
780,0.41214102506637573,0,20,11,0,13,3,51
780,0,11.023927688598633,0,0,0,11,4,53
790,0.387985497713089,0,24,5,0,15,4,53
790,0,10.527860641479492,0,1,0,11,2,49
800,0.4985423684120178,0,19,9,0,17,3,53
800,0,10.146392822265625,0,1,0,11,1,46
810,0.44187992811203003,0,20,8,0,15,4,52
810,0,10.778105735778809,0,2,0,11,2,53
820,0.3392783999443054,0,22,10,0,15,2,51
820,0,10.378433227539062,0,1,0,12,3,48
830,0.6006990075111389,0,20,5,0,13,5,51
830,0,9.980846405029297,0,2,0,10,4,48
840,0.7336565852165222,0,20,6,0,17,5,52
840,0,10.868955612182617,0,0,0,8,3,51
850,0.6046143770217896,0,16,10,0,15,5,53
850,0,10.752756118774414,0,2,0,10,2,52
860,0.5370656847953796,0,19,9,0,11,3,51
860,0,12.068758010864258,0,0,0,10,3,52
870,0.5042745471000671,0,21,9,0,12,3,52
870,0,10.876199722290039,0,1,0,10,4,49
880,0.480445921421051,0,22,4,0,17,3,51
880,0,9.840795516967773,0,2,0,7,2,49
890,0.4185488224029541,0,23,7,0,11,3,51
890,0,10.434698104858398,0,0,0,10,3,48
900,0.6661238670349121,0,20,6,0,10,9,51
900,0,10.378811836242676,0,1,0,10,4,50
910,0.4220561981201172,0,22,8,0,11,6,52
910,0,11.474767684936523,0,0,0,11,3,49
920,0.6626206040382385,0,18,7,0,16,5,53
920,0,10.781649589538574,0,1,0,9,4,49
930,0.35422495007514954,0,24,5,0,15,5,51
930,0,10.662346839904785,0,1,0,10,3,48
940,0.7403774261474609,0,21,6,0,9,5,51
940,0,10.581146240234375,0,0,0,11,5,51
950,0.51246178150177,0,22,4,0,15,5,52
950,0,10.562788009643555,0,1,0,13,4,50
960,0.6103105545043945,0,22,9,0,12,2,53
960,0,10.643749237060547,0,1,0,11,2,50
970,0.47216808795928955,0,25,2,0,12,8,51
970,0,10.672175407409668,0,0,0,14,4,51
980,0.3646354079246521,0,23,9,0,12,3,52
980,0,10.592791557312012,0,0,0,11,4,47
990,0.42175015807151794,0,20,10,0,14,3,52
990,0,10.539884567260742,1,1,0,9,5,49
1000,0.45055341720581055,0,26,5,0,13,3,52
1000,0,11.079889297485352,0,1,0,14,2,51
1010,0.6007559299468994,0,21,5,0,14,3,50
1010,0,10.699355125427246,0,1,0,10,4,48
1020,0.4926050007343292,0,24,5,0,17,2,52
1020,0,11.250402450561523,0,0,0,13,3,51
1030,0.38979795575141907,0,24,6,0,14,4,53
1030,0,10.250643730163574,0,2,0,11,2,50
1040,0.42819395661354065,0,18,11,0,13,5,52
1040,0,11.328798294067383,0,0,0,10,4,50
1050,0.38650834560394287,0,25,5,0,14,4,51
1050,0,11.160534858703613,0,2,0,9,2,52
1060,0.5755623579025269,0,21,10,0,15,2,52
1060,0,10.649843215942383,0,2,0,10,4,51
1070,0.362613320350647,0,24,8,0,13,3,53
1070,0,12.086764335632324,0,1,0,12,4,54
1080,0.45405298471450806,0,26,3,0,11,7,52
1080,0,10.319303512573242,0,1,0,9,3,48
1090,0.3069055676460266,0,24,7,0,13,3,52
1090,0,11.816848754882812,0,1,0,11,4,51
1100,0.26339542865753174,0,23,8,0,13,4,51
1100,0,10.87370491027832,0,1,0,12,4,48
1110,0.35008543729782104,0,21,9,0,13,5,51
1110,0,11.122812271118164,0,0,0,13,3,49
1120,0.5093345046043396,0,20,8,0,10,5,50
1120,0,10.984228134155273,0,1,0,9,4,47
1130,0.3560383915901184,0,18,11,0,13,2,52
1130,0,11.352334976196289,0,1,0,9,3,50
1140,0.4119938015937805,0,21,6,0,16,7,53
1140,0,10.229604721069336,0,2,0,8,4,48
1150,0.32910171151161194,0,21,4,0,19,5,52
1150,0,11.913946151733398,1,0,0,11,3,52
1160,0.18565329909324646,0,25,5,0,14,2,51
1160,0,11.617652893066406,0,1,0,11,4,51
1170,0.47474801540374756,0,21,10,0,12,2,53
1170,0,11.698800086975098,0,0,0,12,6,53
1180,0.4344179630279541,0,19,7,0,16,6,53
1180,0,12.036615371704102,0,1,0,9,3,52
1190,0.38418567180633545,0,23,5,0,14,6,52
1190,0,11.4031343460083,0,1,0,10,4,51
1200,0.40391427278518677,0,24,5,0,13,3,52
1200,0,11.437936782836914,0,2,0,12,4,51
1210,0.38205021619796753,0,21,8,0,16,4,52
1210,0,11.20074462890625,0,1,0,11,4,47
1220,0.38817501068115234,0,20,11,0,15,2,52
1220,0,11.633346557617188,0,2,0,12,6,52
1230,0.45848459005355835,0,23,8,0,12,4,52
1230,0,11.615133285522461,0,1,0,10,2,51
1240,0.523202657699585,0,25,7,0,10,4,52
1240,0,11.548995971679688,0,1,0,13,2,51
1250,0.3945695757865906,0,25,7,0,13,3,54
1250,0,11.366948127746582,0,0,0,10,5,50
1260,0.5751950740814209,0,21,3,0,21,3,52
1260,0,11.75439167022705,0,0,0,12,3,50
1270,0.33599889278411865,0,26,6,0,11,4,52
1270,0,11.243947982788086,0,1,0,10,2,46
1280,0.5306954383850098,0,20,9,0,16,3,52
1280,0,10.985326766967773,0,1,0,11,3,49
1290,0.35884392261505127,0,27,5,0,11,4,52
1290,0,11.185017585754395,1,0,0,10,2,50
1300,0.4659329056739807,0,22,7,0,12,5,52
1300,0,10.77028751373291,0,2,0,9,4,48
1310,0.30587929487228394,0,24,7,0,13,5,52
1310,0,12.116004943847656,0,2,0,7,4,51
1320,0.4540732800960541,0,25,5,0,13,4,52
1320,0,11.12841510772705,0,0,0,12,3,50
1330,0.45917484164237976,0,23,9,0,14,3,52
1330,0,11.524564743041992,0,2,0,12,2,51
1340,0.18605630099773407,0,27,6,0,14,2,54
1340,0,11.32333755493164,0,1,0,11,3,49
1350,0.4284585118293762,0,28,3,0,11,4,52
1350,0,11.463752746582031,0,1,0,9,4,50
1360,0.3684852719306946,0,20,8,0,13,5,52
1360,0,10.935699462890625,0,1,0,12,4,47
1370,0.2561444938182831,0,24,4,0,15,6,52
1370,0,11.714407920837402,0,1,0,9,3,48
1380,0.36377525329589844,0,22,4,0,19,4,52
1380,0,11.753360748291016,0,1,0,11,2,49
1390,0.3174454867839813,0,23,7,0,15,6,53
1390,0,12.016937255859375,1,3,0,11,2,52
1400,0.22026464343070984,0,26,3,0,13,4,51
1400,0,12.155932426452637,0,1,0,10,3,51
1410,0.47448301315307617,0,22,6,0,17,3,53
1410,0,10.895029067993164,0,3,0,9,2,46
1420,0.4119231104850769,0,21,7,0,14,5,53
1420,0,12.206928253173828,0,0,0,9,2,52
1430,0.2346515655517578,0,26,5,0,11,6,52
1430,0,10.709630966186523,0,1,0,10,4,48
1440,0.3750704824924469,0,21,10,0,12,4,53
1440,0,10.841690063476562,0,2,0,10,3,47
1450,0.38434037566185,0,23,7,0,14,4,52
1450,0,11.767626762390137,0,1,0,12,3,52
1460,0.2194022834300995,0,23,9,0,13,5,51
1460,0,12.04491138458252,0,0,0,10,3,51
1470,0.32192501425743103,0,26,2,0,16,4,53
1470,0,11.795452117919922,0,0,0,9,5,49
1480,0.3240768313407898,0,22,8,0,13,3,51
1480,0,11.676765441894531,0,1,0,11,4,52
1490,0.34212660789489746,0,22,5,0,14,7,51
1490,0,11.74889850616455,0,1,0,9,4,48
1500,0.3321128189563751,0,24,7,0,11,3,52
1500,0,11.640164375305176,0,1,0,7,5,48
