Epoch,Train Loss,Validation Loss
0,22.712116241455078,20.996706008911133
10,8.245124816894531,15.043846130371094
20,3.76371431350708,12.17966079711914
30,3.234797954559326,9.620805740356445
40,1.7227460145950317,9.039275169372559
50,2.1543047428131104,8.816994667053223
60,2.148021936416626,9.291059494018555
70,1.3653485774993896,9.898193359375
80,1.1495070457458496,9.266036987304688
90,1.210211992263794,9.374653816223145
100,1.4211838245391846,8.452180862426758
110,0.9376455545425415,9.164594650268555
120,1.3932406902313232,9.535654067993164
130,0.9982070922851562,9.577888488769531
140,1.1944425106048584,8.395998001098633
150,1.1189281940460205,9.758159637451172
160,1.084743618965149,9.20605754852295
170,1.018930196762085,9.68419075012207
180,1.0514132976531982,9.423995971679688
190,0.9209062457084656,9.841716766357422
200,1.0873593091964722,8.682778358459473
210,0.7447850108146667,9.408249855041504
220,0.8469187617301941,9.421339988708496
230,0.8945367336273193,10.186532974243164
240,1.024353265762329,8.42192554473877
250,0.8414804935455322,9.357158660888672
260,0.7531920671463013,10.064852714538574
270,0.8030626773834229,10.228952407836914
280,0.7915588021278381,9.599970817565918
290,0.8464115858078003,9.62224292755127
300,0.8049869537353516,10.400880813598633
310,0.8076132535934448,10.058775901794434
320,0.6131131052970886,8.868478775024414
330,0.7778431177139282,9.028029441833496
340,0.9092402458190918,10.246567726135254
350,0.6020758152008057,10.101935386657715
360,0.6076913475990295,11.13011646270752
370,0.905738115310669,11.008711814880371
380,0.7129815220832825,10.550092697143555
390,0.6600845456123352,9.445999145507812
400,0.556172251701355,10.550408363342285
410,0.9251388311386108,9.973772048950195
420,0.5844805240631104,10.654448509216309
430,0.7000463604927063,10.342826843261719
440,0.5586730241775513,10.06393051147461
450,0.5634478330612183,11.026215553283691
460,0.5136198401451111,9.63422679901123
470,0.6570135354995728,10.817012786865234
480,0.536986768245697,11.092462539672852
490,0.5738738179206848,10.989410400390625
500,0.44499534368515015,10.26441764831543
510,0.7904276847839355,10.077675819396973
520,0.5785577297210693,11.17562198638916
530,0.6190491914749146,10.120338439941406
540,0.5468361973762512,10.270084381103516
550,0.5761905908584595,11.34860610961914
560,0.5201480388641357,11.669851303100586
