Epoch,Train Loss,Validation Loss
1385,11.419686317443848,22.289018630981445
1390,13.013653755187988,23.17963409423828
1395,12.949515342712402,23.299217224121094
1400,11.570451736450195,23.78074073791504
1405,13.357906341552734,23.487668991088867
1410,11.807113647460938,21.214887619018555
1415,13.299300193786621,21.80956268310547
1420,13.812784194946289,23.32020378112793
1425,13.969457626342773,24.701887130737305
1430,12.351513862609863,22.98495101928711
1435,12.651830673217773,23.59724998474121
1440,12.381396293640137,24.348230361938477
1445,11.540550231933594,22.446674346923828
1450,12.842704772949219,24.043378829956055
1455,12.275753021240234,23.087600708007812
1460,12.508131980895996,23.2951717376709
1465,13.187135696411133,23.578022003173828
1470,11.99515438079834,22.381925582885742
1475,13.32986831665039,22.20140266418457
1480,13.611139297485352,21.330453872680664
1485,12.43281364440918,22.546178817749023
1490,13.46497631072998,23.834062576293945
1495,12.842704772949219,24.043378829956055
1450,12.842704772949219,24.043378829956055
