Epoch,Train Loss,Validation Loss
0,22.36157989501953,18.226093292236328
10,9.068038940429688,13.125608444213867
20,4.748682498931885,8.455491065979004
30,2.7975916862487793,7.522272109985352
40,2.0700764656066895,6.865226745605469
50,2.2428345680236816,6.704735279083252
60,1.8647797107696533,6.603278636932373
70,1.7016980648040771,6.283369541168213
80,1.3427437543869019,6.461626052856445
90,2.071859836578369,6.5062055587768555
100,1.0919084548950195,7.073719024658203
110,1.1838388442993164,7.197581768035889
120,1.1610004901885986,6.045047283172607
130,1.3006107807159424,5.685628890991211
140,1.0483096837997437,6.991523265838623
150,1.5870018005371094,6.229930400848389
160,1.2951802015304565,6.521318435668945
170,1.5269187688827515,6.035008907318115
180,1.1990084648132324,6.530600547790527
190,1.3854790925979614,7.085744380950928
200,1.0170423984527588,6.8127570152282715
210,1.43907630443573,7.156099319458008
220,1.120397925376892,6.532387733459473
230,0.8913793563842773,7.040323257446289
240,1.099151372909546,7.637529373168945
250,1.263842225074768,6.400696754455566
260,1.0882776975631714,6.596951007843018
270,0.9660828113555908,6.403321266174316
280,0.8282448053359985,7.257428169250488
290,1.122612714767456,6.976531982421875
300,0.8355505466461182,6.63879919052124
310,0.8274123072624207,6.289683818817139
320,0.6600488424301147,7.224174499511719
330,0.9447100758552551,7.383693695068359
340,0.9852380752563477,6.891359806060791
350,1.01264488697052,6.457892417907715
360,0.9394487142562866,7.253990173339844
370,1.071539044380188,7.724672317504883
380,0.6977433562278748,6.866936683654785
390,0.6216673851013184,6.84041690826416
400,0.9368212819099426,7.3614935874938965
410,0.8826620578765869,6.979655742645264
420,0.6307615041732788,7.374182224273682
430,0.8177465200424194,7.513645172119141
440,0.8140392303466797,7.357477188110352
450,0.5856823921203613,7.368194580078125
460,0.9542017579078674,7.491930961608887
470,0.6067225933074951,7.6424880027771
480,0.9805319905281067,7.347886562347412
490,0.6948503851890564,7.591954231262207
500,0.5649780035018921,7.200262546539307
510,0.9295694828033447,7.759373664855957
520,0.8107686042785645,7.593438148498535
530,0.7428878545761108,7.9017863273620605
540,0.7244600653648376,7.997433185577393
550,1.0108197927474976,7.425664901733398
560,0.8376491069793701,7.207939147949219
570,1.1057184934616089,8.036184310913086
580,0.6502442359924316,7.992375373840332
590,0.5714868903160095,7.7168660163879395
600,0.5851284265518188,8.628440856933594
610,0.6543825268745422,8.523542404174805
620,0.7496411800384521,7.697121620178223
630,0.6943170428276062,8.487698554992676
640,0.6903175115585327,8.65351390838623
650,0.605130672454834,8.524018287658691
660,0.5067200660705566,8.187660217285156
670,0.6004863977432251,7.618650436401367
680,0.7527703046798706,8.385223388671875
690,0.6574119925498962,8.711901664733887
700,0.40782761573791504,7.925023078918457
710,0.4262875020503998,8.837480545043945
720,0.6589395999908447,9.148945808410645
730,0.5155431032180786,8.85717487335205
740,0.7790290117263794,8.694685935974121
750,0.7434898018836975,8.341737747192383
760,0.28335151076316833,9.021407127380371
770,0.5120037794113159,8.086792945861816
780,0.6196608543395996,8.242105484008789
790,0.49215489625930786,8.192407608032227
800,0.5583683848381042,8.903738021850586
810,0.4959316551685333,8.354137420654297
820,0.31003537774086,8.652853012084961
830,0.39123010635375977,8.082657814025879
840,0.2560797333717346,8.284448623657227
850,0.5261901021003723,8.316421508789062
860,0.45858144760131836,9.213916778564453
870,0.7491666674613953,8.59958267211914
880,0.47842198610305786,8.85232162475586
890,0.4478164613246918,8.712249755859375
900,0.7278727293014526,8.88829231262207
910,0.706821084022522,8.857083320617676
920,0.5703794360160828,9.145824432373047
930,0.4971334636211395,8.915851593017578
940,0.5780647993087769,8.871796607971191
