<<<<<<< HEAD
Epoch,Train_Loss,Validation_Loss,Correct,Localization,Similar,Other,Background,Total_Bounding_Boxes
0,20.78012180328369,18.44016933441162
1,19.69591236114502,19.046592712402344
=======
Epoch,Train_Loss,Validation_Loss,Correct,Localization,Similar,Other,Background,Total_Bounding_Boxes
0,19.57080078125,8.919081687927246
1,8.229094505310059,10.673386573791504
2,9.224143981933594,12.088232040405273
3,9.885781288146973,11.940835952758789
4,11.290301322937012,13.227009773254395
5,10.718718528747559,15.202310562133789
6,10.04806900024414,15.521650314331055
7,10.98885440826416,14.331766128540039
8,11.448022842407227,13.129617691040039
9,11.543883323669434,14.660476684570312
10,10.838092803955078,15.352797508239746
11,12.158266067504883,13.960214614868164
12,10.713561058044434,14.363802909851074
13,11.452178955078125,14.30074691772461
14,12.457450866699219,14.200700759887695
15,10.846107482910156,14.846576690673828
16,12.262349128723145,17.205047607421875
17,11.28293514251709,16.428119659423828
18,12.725943565368652,16.1845703125
19,11.637123107910156,14.186241149902344
20,12.496811866760254,15.582337379455566
21,11.019401550292969,15.479960441589355
22,11.639179229736328,15.263936996459961
23,11.54621696472168,17.69278335571289
24,12.344362258911133,15.802663803100586
25,12.01236629486084,16.651527404785156
26,10.379328727722168,16.493484497070312
27,11.507149696350098,16.34571647644043
28,12.871315956115723,15.74316120147705
29,11.521642684936523,17.391178131103516
30,11.018550872802734,16.69902801513672
31,11.462409973144531,16.1950740814209
32,11.042447090148926,16.02985382080078
33,12.001148223876953,14.311480522155762
34,12.724732398986816,16.88189125061035
35,11.015787124633789,16.447216033935547
36,11.8360595703125,16.728679656982422
37,11.002904891967773,17.3685359954834
38,11.552992820739746,17.29751205444336
39,12.806070327758789,16.285438537597656
40,12.042641639709473,16.805803298950195
41,11.547453880310059,15.662442207336426
42,10.86322021484375,16.788448333740234
43,11.36264705657959,15.220694541931152
44,11.760188102722168,15.07266616821289
45,12.425206184387207,16.27596092224121
46,11.059370040893555,16.757925033569336
47,11.462152481079102,18.46852684020996
48,11.552385330200195,17.336191177368164
49,10.967060089111328,15.538090705871582
50,12.164260864257812,15.983177185058594
51,11.894429206848145,17.92436408996582
52,11.535636901855469,16.76189422607422
53,13.394455909729004,18.510604858398438
54,10.842100143432617,15.832894325256348
55,14.047271728515625,15.211648941040039
56,12.005839347839355,18.654083251953125
57,11.26288890838623,nan
58,nan,nan
59,nan,nan
60,nan,nan
61,nan,nan
62,nan,nan
63,nan,nan
64,nan,nan
65,nan,nan
66,nan,nan
67,nan,nan
68,nan,nan
69,nan,nan
70,nan,nan
71,nan,nan
72,nan,nan
73,nan,nan
74,nan,nan
75,nan,nan
76,nan,nan
77,nan,nan
78,nan,nan
79,nan,nan
80,nan,nan
81,nan,nan
>>>>>>> ce5028de12145f2bcf257357bb4d719bd95fda52
