Epoch,Train Loss,Validation Loss,Correct Predictions,Localization Errors,Other Errors,Background Predictions,Total Bounding Boxes,TP_class_loca_good,FP_class_bad_IOU_good,FP_class_good_IOU_bad,FP_class_IOU_good,FN_class_good_IOU_bad,FN_class_bad_IOU_good,FN_class_bad_IOU_bad
0,0,0,94,126,1226,57,3966,94,0,172,0,183,223,3466
0,0,0,94,126,1227,57,3968,94,0,172,0,183,223,3468
0,0,0,94,126,1228,57,3969,94,0,172,0,183,223,3469
0,0,0,94,126,1228,57,3971,94,0,172,0,183,223,3471
0,0,0,94,126,1229,57,3973,94,0,173,0,183,224,3472
0,0,0,94,126,1229,57,3974,94,0,173,0,183,224,3473
0,0,0,94,126,1231,57,3979,94,0,174,0,183,226,3476
0,0,0,94,126,1231,57,3980,94,0,174,0,183,226,3477
0,0,0,94,126,1231,57,3981,94,0,174,0,183,226,3478
0,0,0,94,126,1231,57,3982,94,0,174,0,183,226,3479
0,0,0,94,126,1231,57,3983,94,0,174,0,183,226,3480
0,0,0,94,126,1232,57,3984,94,0,174,0,183,226,3481
0,0,0,94,126,1232,57,3984,94,0,174,0,183,226,3481
0,0,0,94,126,1233,57,3985,94,0,175,0,183,226,3482
0,0,0,94,126,1234,57,3988,94,0,175,0,183,227,3484
0,0,0,94,126,1234,57,3991,94,0,175,0,183,227,3487
0,0,0,94,126,1234,57,3992,94,0,175,0,183,227,3488
0,0,0,95,126,1234,57,3993,95,0,175,0,183,227,3488
0,0,0,95,126,1235,57,3994,95,0,175,0,183,227,3489
0,0,0,95,126,1236,57,4000,95,0,175,0,183,227,3495
0,0,0,95,126,1237,57,4001,95,0,175,0,183,227,3496
0,0,0,95,126,1237,57,4002,95,0,175,0,183,227,3497
0,0,0,95,126,1237,58,4004,95,0,175,0,184,227,3498
0,0,0,96,126,1238,58,4007,96,0,175,0,184,227,3500
0,0,0,96,126,1238,58,4008,96,0,175,0,184,227,3501
0,0,0,96,126,1238,58,4011,96,0,175,0,184,227,3504
0,0,0,96,126,1238,58,4013,96,0,175,0,184,227,3506
0,0,0,96,126,1238,58,4014,96,0,175,0,184,227,3507
0,0,0,96,126,1238,58,4015,96,0,175,0,184,227,3508
0,0,0,96,126,1238,58,4017,96,0,175,0,184,227,3510
0,0,0,96,126,1238,58,4019,96,0,175,0,184,227,3512
0,0,0,96,126,1239,58,4020,96,0,175,0,184,227,3513
0,0,0,96,126,1240,58,4021,96,0,175,0,184,227,3514
0,0,0,96,127,1240,58,4022,96,0,176,0,185,227,3514
0,0,0,96,127,1242,58,4029,96,0,176,0,185,227,3521
0,0,0,96,127,1242,58,4030,96,0,176,0,185,227,3522
0,0,0,96,127,1242,58,4034,96,0,176,0,185,227,3526
0,0,0,96,127,1243,58,4036,96,0,176,0,185,227,3528
0,0,0,96,127,1243,58,4037,96,0,176,0,185,228,3528
0,0,0,96,127,1244,58,4039,96,0,176,0,185,228,3530
0,0,0,96,127,1244,58,4040,96,0,176,0,185,228,3531
0,0,0,96,127,1246,58,4046,96,0,176,0,185,228,3537
0,0,0,96,127,1247,58,4049,96,0,176,0,185,228,3540
0,0,0,96,127,1247,58,4050,96,0,176,0,185,228,3541
0,0,0,96,127,1247,58,4051,96,0,176,0,185,228,3542
0,0,0,97,127,1247,58,4052,97,0,176,0,185,228,3542
0,0,0,97,127,1247,58,4054,97,0,176,0,185,228,3544
0,0,0,97,127,1247,58,4055,97,0,176,0,185,228,3545
0,0,0,97,127,1248,59,4063,97,0,176,0,186,228,3552
0,0,0,97,128,1248,59,4064,97,0,176,0,187,228,3552
0,0,0,97,128,1250,59,4069,97,0,176,0,187,228,3557
0,0,0,97,128,1250,59,4071,97,0,176,0,187,228,3559
0,0,0,97,128,1251,59,4073,97,0,176,0,187,228,3561
0,0,0,97,128,1251,59,4073,97,0,176,0,187,228,3561
0,0,0,97,128,1251,59,4075,97,0,176,0,187,228,3563
0,0,0,98,128,1251,59,4076,98,0,176,0,187,228,3563
0,0,0,98,128,1251,59,4077,98,0,176,0,187,229,3563
0,0,0,98,128,1251,59,4078,98,0,176,0,187,229,3564
0,0,0,98,128,1251,59,4081,98,0,176,0,187,230,3566
0,0,0,99,128,1251,59,4082,99,0,176,0,187,230,3566
0,0,0,99,128,1252,59,4083,99,0,176,0,187,230,3567
0,0,0,99,128,1253,60,4092,99,0,176,0,188,230,3575
0,0,0,99,128,1253,60,4095,99,0,176,0,188,230,3578
0,0,0,99,128,1253,60,4095,99,0,176,0,188,230,3578
0,0,0,99,128,1255,60,4100,99,0,176,0,188,230,3583
0,0,0,99,128,1255,60,4101,99,0,177,0,188,231,3583
0,0,0,99,129,1255,60,4102,99,0,177,0,189,231,3583
0,0,0,99,129,1256,60,4104,99,0,177,0,189,232,3584
0,0,0,99,129,1257,60,4105,99,0,177,0,189,232,3585
0,0,0,99,129,1257,60,4106,99,0,177,0,189,232,3586
0,0,0,99,129,1257,60,4107,99,0,177,0,189,232,3587
0,0,0,99,129,1259,60,4109,99,0,177,0,189,232,3589
0,0,0,99,129,1259,60,4110,99,0,177,0,189,232,3590
0,0,0,99,129,1261,60,4114,99,0,177,0,189,232,3594
0,0,0,99,129,1261,60,4115,99,0,177,0,189,232,3595
0,0,0,99,129,1263,60,4117,99,0,177,0,189,232,3597
0,0,0,99,129,1264,60,4118,99,0,177,0,189,232,3598
0,0,0,99,129,1264,60,4119,99,0,177,0,189,232,3599
0,0,0,99,129,1265,60,4120,99,0,177,0,189,232,3600
0,0,0,99,129,1265,60,4120,99,0,177,0,189,232,3600
0,0,0,99,129,1268,61,4129,99,0,177,0,190,232,3608
0,0,0,99,129,1268,61,4134,99,0,177,0,190,232,3613
0,0,0,99,129,1269,61,4135,99,0,177,0,190,232,3614
0,0,0,99,129,1269,61,4137,99,0,177,0,190,232,3616
0,0,0,99,129,1270,61,4138,99,0,177,0,190,232,3617
0,0,0,99,129,1271,61,4139,99,0,177,0,190,232,3618
0,0,0,99,129,1272,61,4140,99,0,177,0,190,232,3619
0,0,0,99,129,1273,61,4141,99,0,177,0,190,232,3620
0,0,0,99,129,1275,61,4145,99,0,178,0,190,232,3624
0,0,0,99,129,1277,61,4148,99,0,178,0,190,232,3627
0,0,0,99,129,1277,61,4149,99,0,178,0,190,232,3628
0,0,0,99,129,1277,61,4150,99,0,178,0,190,232,3629
0,0,0,99,129,1277,61,4151,99,0,178,0,190,233,3629
0,0,0,99,129,1277,62,4152,99,0,178,0,191,233,3629
0,0,0,99,129,1280,62,4156,99,0,178,0,191,234,3632
0,0,0,99,129,1282,62,4160,99,0,178,0,191,234,3636
0,0,0,100,129,1282,62,4168,100,0,179,0,191,234,3643
0,0,0,100,129,1283,62,4173,100,0,179,0,191,234,3648
0,0,0,100,129,1283,62,4175,100,0,179,0,191,234,3650
0,0,0,100,129,1284,62,4177,100,0,179,0,191,234,3652
0,0,0,100,129,1284,62,4178,100,0,179,0,191,234,3653
0,0,0,100,129,1285,62,4179,100,0,179,0,191,234,3654
0,0,0,100,129,1285,62,4180,100,0,179,0,191,234,3655
0,0,0,100,129,1287,62,4183,100,0,179,0,191,234,3658
0,0,0,100,129,1287,62,4184,100,0,179,0,191,234,3659
0,0,0,100,129,1287,62,4185,100,0,179,0,191,234,3660
0,0,0,100,129,1291,62,4195,100,0,180,0,191,234,3670
0,0,0,100,129,1291,62,4195,100,0,180,0,191,234,3670
0,0,0,100,129,1292,62,4197,100,0,180,0,191,234,3672
0,0,0,100,129,1292,62,4201,100,0,180,0,191,234,3676
0,0,0,100,129,1293,62,4202,100,0,180,0,191,234,3677
0,0,0,100,129,1293,62,4202,100,0,180,0,191,234,3677
0,0,0,100,129,1293,62,4203,100,0,180,0,191,235,3677
0,0,0,100,130,1296,62,4210,100,0,180,0,192,235,3683
0,0,0,100,130,1296,62,4211,100,0,180,0,192,236,3683
0,0,0,100,130,1298,62,4216,100,0,180,0,192,237,3687
0,0,0,100,130,1298,62,4217,100,0,180,0,192,237,3688
0,0,0,100,130,1299,62,4219,100,0,180,0,192,237,3690
0,0,0,101,130,1300,62,4222,101,0,180,0,192,237,3692
0,0,0,101,130,1301,62,4223,101,0,180,0,192,237,3693
0,0,0,101,130,1302,62,4226,101,0,180,0,192,237,3696
0,0,0,101,130,1302,62,4227,101,0,180,0,192,237,3697
0,0,0,101,132,1304,63,4236,101,0,180,0,195,237,3703
0,0,0,102,132,1304,63,4237,102,0,180,0,195,237,3703
0,0,0,102,132,1304,63,4238,102,0,180,0,195,238,3703
0,0,0,102,132,1304,63,4238,102,0,180,0,195,238,3703
0,0,0,102,132,1304,63,4239,102,0,180,0,195,238,3704
0,0,0,102,132,1304,63,4239,102,0,180,0,195,238,3704
0,0,0,102,132,1306,63,4244,102,0,180,0,195,238,3709
0,0,0,102,132,1306,63,4245,102,0,180,0,195,239,3709
0,0,0,103,132,1306,63,4246,103,0,180,0,195,239,3709
0,0,0,103,132,1306,63,4248,103,0,180,0,195,240,3710
0,0,0,103,132,1306,63,4249,103,0,180,0,195,241,3710
0,0,0,103,132,1306,63,4250,103,0,180,0,195,242,3710
0,0,0,103,132,1307,63,4254,103,0,180,0,195,242,3714
0,0,0,103,132,1308,63,4255,103,0,180,0,195,242,3715
0,0,0,103,132,1308,63,4256,103,0,180,0,195,242,3716
0,0,0,103,132,1310,63,4259,103,0,180,0,195,242,3719
0,0,0,103,132,1310,63,4261,103,0,180,0,195,242,3721
0,0,0,103,132,1311,63,4265,103,0,180,0,195,242,3725
0,0,0,103,132,1312,63,4267,103,0,180,0,195,242,3727
0,0,0,103,132,1312,63,4268,103,0,180,0,195,242,3728
0,0,0,103,132,1312,63,4269,103,0,180,0,195,242,3729
0,0,0,103,132,1312,63,4269,103,0,180,0,195,242,3729
0,0,0,103,132,1313,63,4270,103,0,180,0,195,242,3730
0,0,0,103,132,1314,63,4272,103,0,180,0,195,242,3732
0,0,0,103,132,1315,63,4273,103,0,180,0,195,242,3733
0,0,0,103,132,1315,63,4274,103,0,180,0,195,242,3734
0,0,0,103,132,1316,63,4276,103,0,181,0,195,242,3736
0,0,0,103,132,1317,63,4280,103,0,181,0,195,242,3740
0,0,0,103,132,1317,63,4285,103,0,181,0,195,242,3745
0,0,0,103,132,1320,63,4293,103,0,181,0,195,242,3753
0,0,0,103,132,1320,63,4296,103,0,181,0,195,242,3756
0,0,0,103,132,1321,63,4297,103,0,181,0,195,242,3757
0,0,0,103,132,1323,63,4306,103,0,182,0,195,243,3765
0,0,0,103,132,1323,63,4308,103,0,182,0,195,243,3767
0,0,0,103,132,1323,63,4308,103,0,182,0,195,243,3767
0,0,0,103,133,1325,63,4320,103,0,182,0,196,244,3777
0,0,0,103,133,1325,63,4323,103,0,182,0,196,244,3780
0,0,0,103,133,1325,63,4325,103,0,182,0,196,244,3782
0,0,0,103,134,1325,63,4326,103,0,182,0,197,244,3782
0,0,0,103,134,1325,63,4328,103,0,182,0,197,246,3782
0,0,0,103,134,1325,63,4329,103,0,182,0,197,246,3783
0,0,0,103,134,1328,63,4333,103,0,182,0,197,246,3787
0,0,0,103,134,1328,63,4335,103,0,182,0,197,246,3789
0,0,0,103,134,1328,63,4339,103,0,182,0,197,246,3793
0,0,0,103,134,1328,63,4340,103,0,182,0,197,246,3794
0,0,0,103,134,1328,63,4340,103,0,182,0,197,246,3794
0,0,0,103,135,1328,63,4341,103,0,182,0,198,246,3794
0,0,0,103,136,1328,63,4342,103,0,182,0,199,246,3794
0,0,0,103,136,1328,63,4343,103,0,182,0,199,246,3795
0,0,0,103,137,1331,64,4352,103,0,182,0,201,246,3802
0,0,0,103,137,1332,64,4354,103,0,182,0,201,247,3803
0,0,0,103,137,1332,64,4354,103,0,182,0,201,247,3803
0,0,0,103,137,1332,64,4355,103,0,182,0,201,247,3804
0,0,0,103,137,1333,64,4363,103,0,182,0,201,247,3812
0,0,0,103,137,1333,64,4365,103,0,182,0,201,248,3813
0,0,0,103,137,1334,64,4372,103,0,182,0,201,248,3820
0,0,0,103,137,1334,64,4374,103,0,183,0,201,249,3821
0,0,0,103,137,1335,64,4375,103,0,183,0,201,249,3822
0,0,0,103,137,1335,64,4376,103,0,183,0,201,249,3823
0,0,0,103,137,1336,64,4377,103,0,183,0,201,249,3824
0,0,0,103,137,1336,64,4378,103,0,183,0,201,249,3825
0,0,0,103,137,1336,64,4378,103,0,183,0,201,249,3825
0,0,0,103,137,1338,64,4381,103,0,183,0,201,250,3827
0,0,0,103,138,1338,64,4382,103,0,183,0,202,250,3827
0,0,0,103,138,1339,64,4383,103,0,183,0,202,250,3828
0,0,0,103,138,1341,64,4385,103,0,183,0,202,250,3830
0,0,0,103,138,1341,64,4386,103,0,183,0,202,251,3830
0,0,0,103,139,1341,64,4387,103,0,183,0,203,251,3830
0,0,0,103,139,1341,64,4388,103,0,183,0,203,252,3830
0,0,0,104,139,1341,64,4389,104,0,183,0,203,252,3830
0,0,0,105,139,1341,64,4390,105,0,183,0,203,252,3830
0,0,0,105,139,1342,64,4393,105,0,183,0,203,252,3833
0,0,0,105,139,1342,64,4394,105,0,183,0,203,252,3834
0,0,0,105,139,1343,64,4395,105,0,183,0,203,252,3835
0,0,0,105,139,1343,64,4397,105,0,183,0,203,252,3837
0,0,0,105,139,1343,64,4398,105,0,183,0,203,252,3838
0,0,0,105,139,1343,64,4399,105,0,183,0,203,253,3838
0,0,0,105,139,1343,64,4400,105,0,183,0,203,253,3839
0,0,0,105,139,1343,64,4401,105,0,183,0,203,254,3839
0,0,0,105,139,1343,64,4401,105,0,183,0,203,254,3839
0,0,0,105,139,1343,64,4404,105,0,183,0,203,254,3842
0,0,0,105,139,1344,64,4405,105,0,183,0,203,254,3843
0,0,0,105,139,1345,64,4406,105,0,183,0,203,254,3844
0,0,0,105,139,1345,64,4407,105,0,183,0,203,255,3844
0,0,0,105,139,1345,64,4410,105,0,183,0,203,255,3847
0,0,0,105,139,1345,64,4411,105,0,183,0,203,255,3848
0,0,0,105,139,1347,64,4413,105,0,183,0,203,255,3850
0,0,0,105,139,1348,64,4414,105,0,183,0,203,255,3851
0,0,0,105,139,1348,64,4414,105,0,183,0,203,255,3851
0,0,0,106,139,1349,64,4416,106,0,183,0,203,255,3852
0,0,0,106,139,1351,64,4418,106,0,184,0,203,255,3854
0,0,0,106,139,1351,64,4418,106,0,184,0,203,255,3854
0,0,0,107,139,1351,64,4419,107,0,184,0,203,255,3854
0,0,0,107,140,1351,64,4431,107,0,184,0,204,255,3865
0,0,0,107,140,1351,64,4432,107,0,184,0,204,255,3866
0,0,0,107,140,1352,64,4433,107,0,184,0,204,255,3867
0,0,0,107,140,1352,64,4436,107,0,184,0,204,255,3870
0,0,0,107,140,1352,64,4436,107,0,184,0,204,255,3870
0,0,0,107,140,1353,64,4439,107,0,184,0,204,255,3873
0,0,0,107,140,1354,64,4445,107,0,184,0,204,256,3878
0,0,0,108,140,1355,64,4447,108,0,184,0,204,256,3879
0,0,0,108,140,1355,64,4448,108,0,184,0,204,256,3880
0,0,0,108,140,1356,64,4449,108,0,184,0,204,256,3881
0,0,0,108,140,1357,64,4451,108,0,184,0,204,257,3882
0,0,0,108,141,1358,64,4453,108,0,185,0,205,257,3883
0,0,0,108,141,1359,64,4463,108,0,185,0,205,257,3893
0,0,0,108,141,1359,64,4464,108,0,185,0,205,258,3893
0,0,0,108,141,1359,64,4465,108,0,185,0,205,258,3894
0,0,0,108,141,1359,64,4470,108,0,185,0,205,258,3899
0,0,0,108,141,1360,64,4472,108,0,185,0,205,258,3901
0,0,0,108,141,1361,64,4473,108,0,185,0,205,258,3902
0,0,0,108,141,1361,64,4474,108,0,185,0,205,258,3903
0,0,0,108,141,1361,64,4474,108,0,185,0,205,258,3903
0,0,0,108,141,1362,64,4477,108,0,185,0,205,258,3906
0,0,0,108,141,1362,64,4479,108,0,185,0,205,258,3908
0,0,0,108,141,1367,64,4488,108,0,186,0,205,258,3917
0,0,0,108,141,1368,64,4493,108,0,186,0,205,259,3921
0,0,0,108,141,1370,64,4495,108,0,186,0,205,259,3923
0,0,0,108,141,1372,64,4499,108,0,186,0,205,259,3927
0,0,0,108,141,1373,64,4505,108,0,186,0,205,259,3933
0,0,0,108,141,1373,64,4506,108,0,186,0,205,259,3934
0,0,0,108,141,1373,64,4506,108,0,186,0,205,259,3934
0,0,0,108,141,1373,64,4507,108,0,186,0,205,259,3935
0,0,0,108,141,1374,64,4510,108,0,186,0,205,259,3938
0,0,0,108,141,1374,64,4511,108,0,186,0,205,259,3939
0,0,0,108,141,1374,64,4512,108,0,186,0,205,260,3939
0,0,0,108,141,1376,64,4516,108,0,186,0,205,260,3943
0,0,0,108,141,1376,64,4517,108,0,187,0,205,260,3944
0,0,0,109,141,1377,64,4520,109,0,187,0,205,261,3945
0,0,0,109,141,1377,64,4521,109,0,187,0,205,261,3946
0,0,0,109,141,1377,64,4528,109,0,187,0,205,261,3953
0,0,0,109,142,1378,64,4532,109,0,187,0,206,262,3955
0,0,0,109,142,1378,64,4532,109,0,187,0,206,262,3955
0,0,0,109,142,1378,64,4532,109,0,187,0,206,262,3955
0,0,0,109,142,1378,64,4533,109,0,187,0,206,262,3956
0,0,0,109,142,1380,64,4537,109,0,187,0,206,262,3960
0,0,0,109,142,1381,64,4538,109,0,187,0,206,262,3961
0,0,0,109,142,1381,64,4542,109,0,187,0,206,262,3965
0,0,0,109,142,1381,64,4542,109,0,187,0,206,262,3965
0,0,0,109,144,1383,64,4550,109,0,187,0,208,263,3970
0,0,0,109,144,1384,64,4553,109,0,187,0,208,264,3972
0,0,0,109,146,1384,64,4561,109,0,187,0,210,264,3978
0,0,0,109,146,1385,64,4562,109,0,187,0,210,264,3979
0,0,0,109,147,1385,64,4563,109,0,187,0,211,264,3979
0,0,0,109,147,1385,64,4564,109,0,187,0,211,265,3979
0,0,0,109,147,1385,64,4565,109,0,187,0,211,265,3980
0,0,0,109,147,1385,64,4565,109,0,187,0,211,265,3980
0,0,0,109,147,1386,64,4567,109,0,187,0,211,265,3982
0,0,0,109,147,1386,64,4568,109,0,187,0,211,265,3983
0,0,0,109,147,1388,64,4572,109,0,187,0,211,265,3987
0,0,0,109,147,1388,64,4579,109,0,187,0,211,266,3993
0,0,0,109,147,1388,64,4581,109,0,187,0,211,266,3995
0,0,0,109,147,1389,64,4584,109,0,187,0,211,266,3998
0,0,0,109,147,1390,64,4586,109,0,187,0,211,266,4000
0,0,0,109,147,1390,64,4587,109,0,187,0,211,267,4000
0,0,0,109,147,1392,65,4593,109,0,187,0,212,268,4004
0,0,0,109,147,1392,65,4593,109,0,187,0,212,268,4004
0,0,0,109,147,1393,65,4594,109,0,187,0,212,268,4005
0,0,0,109,147,1394,65,4596,109,0,187,0,212,268,4007
0,0,0,109,147,1394,65,4596,109,0,187,0,212,268,4007
0,0,0,109,147,1394,65,4597,109,0,187,0,212,269,4007
0,0,0,109,147,1394,65,4600,109,0,187,0,212,269,4010
0,0,0,109,147,1394,65,4604,109,0,187,0,212,270,4013
0,0,0,109,147,1396,65,4610,109,0,187,0,212,270,4019
0,0,0,109,147,1397,65,4612,109,0,188,0,212,271,4020
0,0,0,109,148,1397,65,4613,109,0,188,0,213,271,4020
0,0,0,109,148,1397,65,4613,109,0,188,0,213,271,4020
0,0,0,109,148,1398,65,4614,109,0,188,0,213,271,4021
0,0,0,109,148,1398,65,4615,109,0,188,0,213,271,4022
0,0,0,109,149,1398,65,4616,109,0,188,0,214,271,4022
0,0,0,109,149,1398,65,4617,109,0,188,0,214,272,4022
0,0,0,109,149,1399,65,4618,109,0,188,0,214,272,4023
0,0,0,109,149,1400,65,4620,109,0,189,0,214,272,4025
0,0,0,109,149,1400,65,4621,109,0,189,0,214,272,4026
0,0,0,109,149,1400,65,4622,109,0,189,0,214,272,4027
0,0,0,109,149,1401,65,4625,109,0,189,0,214,274,4028
0,0,0,109,149,1401,65,4627,109,0,190,0,214,276,4028
0,0,0,109,149,1401,65,4627,109,0,190,0,214,276,4028
0,0,0,109,149,1402,65,4629,109,0,190,0,214,276,4030
0,0,0,109,149,1405,65,4635,109,0,190,0,214,276,4036
0,0,0,110,149,1405,65,4642,110,0,191,0,214,276,4042
0,0,0,110,149,1406,65,4643,110,0,191,0,214,276,4043
0,0,0,110,149,1408,65,4646,110,0,191,0,214,276,4046
0,0,0,110,149,1408,65,4647,110,0,191,0,214,276,4047
0,0,0,110,149,1408,65,4648,110,0,192,0,214,276,4048
0,0,0,110,149,1409,65,4649,110,0,192,0,214,276,4049
0,0,0,110,150,1409,65,4650,110,0,192,0,215,276,4049
0,0,0,110,150,1409,65,4650,110,0,192,0,215,276,4049
0,0,0,110,150,1410,65,4651,110,0,192,0,215,276,4050
0,0,0,110,150,1411,65,4653,110,0,192,0,215,276,4052
0,0,0,110,150,1411,65,4654,110,0,192,0,215,276,4053
0,0,0,110,150,1411,65,4654,110,0,192,0,215,276,4053
0,0,0,111,150,1411,65,4655,111,0,192,0,215,276,4053
0,0,0,111,150,1411,65,4656,111,0,192,0,215,276,4054
0,0,0,111,150,1413,65,4659,111,0,192,0,215,276,4057
0,0,0,111,150,1413,65,4662,111,0,192,0,215,276,4060
0,0,0,111,150,1413,65,4663,111,0,192,0,215,276,4061
0,0,0,111,150,1413,65,4671,111,0,192,0,215,276,4069
0,0,0,111,150,1413,65,4676,111,0,192,0,215,276,4074
0,0,0,111,150,1413,65,4678,111,0,192,0,215,278,4074
0,0,0,111,150,1413,65,4678,111,0,192,0,215,278,4074
0,0,0,111,150,1415,65,4682,111,0,192,0,215,278,4078
0,0,0,112,150,1415,65,4683,112,0,192,0,215,278,4078
0,0,0,112,150,1416,65,4684,112,0,192,0,215,278,4079
0,0,0,112,150,1416,65,4684,112,0,192,0,215,278,4079
0,0,0,112,150,1417,65,4685,112,0,192,0,215,278,4080
0,0,0,112,150,1417,65,4687,112,0,192,0,215,278,4082
0,0,0,112,150,1418,65,4693,112,0,192,0,215,278,4088
0,0,0,112,150,1418,65,4695,112,0,192,0,215,278,4090
0,0,0,112,150,1418,65,4695,112,0,192,0,215,278,4090
0,0,0,112,150,1419,65,4696,112,0,192,0,215,278,4091
0,0,0,112,150,1420,65,4697,112,0,192,0,215,278,4092
0,0,0,112,150,1422,65,4702,112,0,193,0,215,278,4097
0,0,0,112,150,1422,65,4702,112,0,193,0,215,278,4097
0,0,0,112,150,1425,65,4707,112,0,193,0,215,278,4102
0,0,0,112,150,1425,65,4708,112,0,193,0,215,279,4102
0,0,0,112,151,1426,65,4711,112,0,193,0,216,279,4104
0,0,0,112,151,1426,65,4713,112,0,193,0,216,279,4106
0,0,0,113,151,1426,65,4714,113,0,193,0,216,279,4106
0,0,0,113,151,1427,65,4715,113,0,193,0,216,279,4107
0,0,0,113,151,1427,65,4715,113,0,193,0,216,279,4107
0,0,0,113,151,1429,65,4724,113,0,194,0,216,279,4116
0,0,0,113,151,1430,65,4726,113,0,194,0,216,279,4118
0,0,0,113,151,1430,65,4727,113,0,194,0,216,279,4119
0,0,0,113,151,1430,65,4729,113,0,194,0,216,279,4121
0,0,0,113,151,1432,65,4733,113,0,194,0,216,279,4125
0,0,0,113,151,1432,65,4733,113,0,194,0,216,279,4125
0,0,0,113,151,1432,65,4733,113,0,194,0,216,279,4125
0,0,0,113,151,1433,65,4736,113,0,194,0,216,281,4126
0,0,0,114,151,1433,65,4737,114,0,194,0,216,281,4126
0,0,0,114,152,1433,65,4740,114,0,194,0,217,281,4128
0,0,0,114,152,1433,65,4741,114,0,194,0,217,281,4129
0,0,0,114,152,1434,65,4742,114,0,194,0,217,281,4130
0,0,0,114,152,1435,65,4745,114,0,194,0,217,281,4133
0,0,0,114,152,1436,65,4749,114,0,194,0,217,281,4137
0,0,0,114,152,1437,65,4750,114,0,194,0,217,281,4138
0,0,0,114,152,1437,65,4750,114,0,194,0,217,281,4138
0,0,0,114,152,1438,65,4752,114,0,194,0,217,281,4140
0,0,0,114,152,1438,65,4753,114,0,194,0,217,281,4141
0,0,0,114,152,1439,65,4754,114,0,194,0,217,281,4142
0,0,0,114,152,1440,65,4756,114,0,194,0,217,281,4144
0,0,0,114,152,1440,65,4757,114,0,194,0,217,281,4145
0,0,0,114,152,1440,65,4758,114,0,194,0,217,281,4146
0,0,0,114,152,1440,65,4758,114,0,194,0,217,281,4146
0,0,0,114,152,1442,65,4760,114,0,194,0,217,281,4148
0,0,0,114,152,1442,65,4761,114,0,194,0,217,281,4149
0,0,0,114,152,1443,65,4765,114,0,194,0,217,281,4153
0,0,0,114,152,1443,65,4765,114,0,194,0,217,281,4153
0,0,0,114,152,1443,65,4767,114,0,195,0,217,282,4154
0,0,0,114,152,1444,65,4770,114,0,195,0,217,283,4156
0,0,0,114,152,1445,65,4772,114,0,195,0,217,283,4158
0,0,0,114,152,1445,65,4773,114,0,195,0,217,283,4159
0,0,0,114,152,1446,65,4774,114,0,195,0,217,283,4160
0,0,0,114,152,1447,65,4776,114,0,195,0,217,283,4162
0,0,0,114,152,1448,65,4783,114,0,195,0,217,283,4169
0,0,0,114,153,1451,66,4792,114,0,196,0,219,283,4176
0,0,0,114,153,1451,66,4793,114,0,196,0,219,283,4177
0,0,0,114,153,1451,66,4794,114,0,196,0,219,283,4178
0,0,0,114,153,1452,66,4799,114,0,196,0,219,283,4183
0,0,0,114,153,1453,66,4800,114,0,196,0,219,283,4184
0,0,0,114,153,1455,66,4807,114,0,196,0,219,283,4191
0,0,0,114,153,1456,66,4808,114,0,196,0,219,283,4192
0,0,0,114,153,1456,66,4809,114,0,196,0,219,283,4193
0,0,0,114,153,1456,66,4810,114,0,196,0,219,284,4193
0,0,0,114,153,1458,66,4816,114,0,196,0,219,284,4199
0,0,0,114,153,1458,66,4817,114,0,196,0,219,285,4199
0,0,0,114,153,1459,66,4819,114,0,196,0,219,286,4200
0,0,0,114,154,1459,66,4820,114,0,196,0,220,286,4200
0,0,0,114,155,1459,66,4821,114,0,196,0,221,286,4200
0,0,0,114,155,1462,66,4824,114,0,197,0,221,286,4203
0,0,0,114,155,1462,66,4825,114,0,197,0,221,287,4203
0,0,0,114,155,1463,66,4826,114,0,197,0,221,287,4204
0,0,0,114,156,1464,66,4828,114,0,197,0,222,287,4205
0,0,0,114,156,1467,66,4833,114,0,197,0,222,288,4209
0,0,0,114,156,1468,67,4836,114,0,197,0,223,288,4211
0,0,0,114,156,1468,67,4838,114,0,197,0,223,288,4213
0,0,0,114,156,1468,68,4840,114,0,198,0,224,289,4213
0,0,0,114,156,1469,68,4841,114,0,198,0,224,289,4214
0,0,0,114,156,1469,68,4841,114,0,198,0,224,289,4214
0,0,0,114,156,1469,68,4842,114,0,198,0,224,289,4215
0,0,0,114,156,1470,68,4843,114,0,198,0,224,289,4216
0,0,0,115,156,1471,68,4845,115,0,198,0,224,289,4217
0,0,0,115,156,1471,68,4845,115,0,198,0,224,289,4217
0,0,0,115,156,1471,68,4846,115,0,198,0,224,289,4218
0,0,0,115,156,1472,68,4848,115,0,198,0,224,290,4219
0,0,0,115,157,1472,68,4849,115,0,198,0,225,290,4219
0,0,0,115,157,1472,68,4850,115,0,198,0,225,290,4220
0,0,0,115,157,1472,68,4852,115,0,198,0,225,291,4221
0,0,0,115,157,1473,68,4854,115,0,199,0,225,292,4222
0,0,0,115,157,1473,68,4855,115,0,199,0,225,292,4223
0,0,0,115,157,1476,68,4861,115,0,199,0,225,292,4229
0,0,0,115,157,1477,68,4863,115,0,199,0,225,292,4231
0,0,0,115,157,1478,68,4868,115,0,199,0,225,292,4236
0,0,0,115,157,1479,68,4876,115,0,200,0,225,292,4244
0,0,0,115,157,1480,68,4877,115,0,200,0,225,292,4245
0,0,0,115,157,1480,68,4878,115,0,200,0,225,292,4246
0,0,0,115,157,1481,68,4880,115,0,200,0,225,292,4248
