Epoch,Train Loss,Validation Loss,Correct Predictions,Localization Errors,Similar Object Errors,Other Errors,Background Predictions,Total Bounding Boxes
520,0.5785577297210693,0,18,5,0,20,3,51
520,0,11.17562198638916,0,1,0,11,3,53
530,0.6190491914749146,0,20,5,0,15,6,52
530,0,10.120338439941406,0,2,0,10,0,49
540,0.5468361973762512,0,19,5,0,15,4,53
540,0,10.270084381103516,0,1,0,14,1,49
550,0.5761905908584595,0,16,3,0,21,6,51
550,0,11.34860610961914,0,1,0,12,2,49
560,0.5201480388641357,0,18,5,0,18,3,51
560,0,11.669851303100586,0,1,0,11,1,52
570,0.5983539819717407,0,16,7,0,19,3,51
570,0,12.415263175964355,0,1,0,15,2,55
580,0.42154479026794434,0,20,6,0,19,3,52
580,0,9.75331974029541,0,1,0,13,2,46
590,0.4833087623119354,0,18,3,0,20,3,51
590,0,10.103802680969238,0,1,0,13,3,49
600,0.552029013633728,0,15,6,0,23,3,52
600,0,9.165687561035156,0,2,0,13,0,46
610,0.6333964467048645,0,19,5,0,19,4,52
610,0,10.13323974609375,0,2,0,10,3,48
620,0.3950181007385254,0,21,3,0,18,2,53
620,0,9.662361145019531,0,1,0,11,0,44
630,0.360180526971817,0,17,4,0,20,4,53
630,0,11.15981388092041,0,1,0,11,1,52
640,0.5149316787719727,0,17,6,0,19,4,53
640,0,11.017221450805664,0,2,0,11,3,50
650,0.4509548544883728,0,15,8,0,23,2,52
650,0,10.410531997680664,0,1,0,11,3,48
660,0.3329679071903229,0,14,9,0,19,3,51
660,0,10.856110572814941,0,1,0,10,0,48
670,0.6322603225708008,0,15,8,0,19,3,52
670,0,11.777774810791016,0,1,0,12,4,51
680,0.3068224787712097,0,16,9,0,19,3,52
680,0,10.97780990600586,0,2,0,9,1,49
690,0.406810462474823,0,17,5,0,19,3,53
690,0,10.74680233001709,0,1,0,14,3,49
700,0.39393359422683716,0,16,6,0,23,1,52
700,0,10.926483154296875,0,2,0,12,3,50
710,0.5137003660202026,0,20,2,0,19,4,51
710,0,10.742072105407715,0,1,0,11,3,49
720,0.4604995846748352,0,16,4,0,23,3,53
720,0,11.792963027954102,0,1,0,10,3,53
730,0.6913739442825317,0,18,5,0,17,5,51
730,0,10.521467208862305,0,1,0,12,1,47
740,0.38784950971603394,0,18,6,0,19,3,53
740,0,10.745134353637695,0,2,0,10,2,47
750,0.3778820037841797,0,18,5,0,21,5,52
750,0,10.694195747375488,0,2,0,12,0,48
760,0.3526846766471863,0,19,5,0,20,2,52
760,0,10.30311107635498,0,1,0,12,2,46
770,0.4108131527900696,0,16,6,0,21,4,52
770,0,11.448974609375,0,2,0,12,1,50
780,0.46508675813674927,0,23,3,0,13,5,52
780,0,10.780561447143555,0,1,0,12,3,49
790,0.38537758588790894,0,22,5,0,16,3,53
790,0,9.955412864685059,0,2,0,15,1,46
800,0.45521101355552673,0,22,5,0,16,3,52
800,0,11.1251859664917,0,2,0,8,2,49
810,0.32676300406455994,0,21,3,0,18,4,52
810,0,11.87879753112793,0,1,0,12,3,51
820,0.388555645942688,0,21,3,0,20,4,52
820,0,11.373329162597656,0,1,0,14,2,50
830,0.38434725999832153,0,18,4,0,20,5,51
830,0,12.064493179321289,0,2,0,8,3,52
840,0.3350725471973419,0,20,7,0,18,2,50
840,0,12.43216323852539,0,2,0,10,4,54
850,0.3715602159500122,0,18,8,0,18,4,52
850,0,12.21876049041748,0,2,0,12,3,51
860,0.31829094886779785,0,19,6,0,19,4,52
860,0,12.253229141235352,0,1,0,11,3,52
870,0.38189977407455444,0,21,4,0,18,3,53
870,0,11.72146987915039,0,1,0,10,2,51
880,0.2994152903556824,0,16,4,0,23,4,51
880,0,12.749181747436523,0,1,0,10,2,51
890,0.38807088136672974,0,16,6,0,19,5,53
890,0,11.481939315795898,0,1,0,15,3,50
900,0.45522794127464294,0,18,8,0,18,4,51
900,0,12.638679504394531,0,1,0,14,2,54
910,0.5009053945541382,0,16,7,0,19,7,52
910,0,11.045051574707031,0,2,0,9,1,47
920,0.253930926322937,0,19,5,0,20,4,53
920,0,11.170014381408691,0,1,0,9,3,48
930,0.3045559227466583,0,20,5,0,17,5,53
930,0,12.106597900390625,0,2,0,8,2,50
940,0.3275771737098694,0,21,6,0,18,6,53
940,0,11.101324081420898,0,2,0,11,3,48
950,0.2966454029083252,0,19,6,0,22,3,52
950,0,11.488755226135254,0,1,0,13,3,50
960,0.3993663787841797,0,19,4,0,17,6,52
960,0,12.209810256958008,0,1,0,11,2,52
970,0.2716379165649414,0,20,4,0,18,4,52
970,0,12.054128646850586,0,2,0,7,1,50
980,0.37907615303993225,0,18,4,0,22,4,52
980,0,10.004953384399414,0,1,0,12,3,47
990,0.33129847049713135,0,19,5,0,19,5,51
990,0,10.920263290405273,0,1,0,11,1,48
1000,0.3211507201194763,0,23,2,0,16,6,51
1000,0,11.128900527954102,0,1,0,16,2,48
1010,0.24077259004116058,0,21,3,0,18,5,52
1010,0,11.717029571533203,0,1,0,8,3,51
1020,0.23662561178207397,0,19,7,0,16,3,51
1020,0,12.89119815826416,0,1,0,11,4,52
1030,0.32252588868141174,0,19,5,0,17,5,52
1030,0,12.98160171508789,0,1,0,14,3,55
1040,0.3662002384662628,0,23,4,0,17,3,52
1040,0,10.923181533813477,0,2,0,11,2,48
1050,0.17817839980125427,0,23,5,0,16,3,53
1050,0,11.519448280334473,0,2,0,10,3,50
1060,0.19573599100112915,0,22,4,0,18,4,51
1060,0,12.538667678833008,0,2,0,11,3,52
1070,0.2969595193862915,0,20,2,0,21,5,52
1070,0,11.367876052856445,0,2,0,13,4,50
1080,0.2736457884311676,0,17,8,0,20,4,54
1080,0,10.587723731994629,0,1,0,11,3,47
1090,0.20377331972122192,0,20,5,0,17,5,52
1090,0,11.330432891845703,0,1,0,10,3,48
1100,0.29516905546188354,0,19,5,0,20,4,51
1100,0,11.2684965133667,0,1,0,15,5,51
1110,0.32658737897872925,0,20,6,0,17,4,51
1110,0,10.41977310180664,0,2,0,16,0,50
1120,0.33172768354415894,0,20,2,0,22,3,52
1120,0,11.435626029968262,0,1,0,11,4,48
1130,0.25498461723327637,0,20,5,0,21,3,52
1130,0,12.056962013244629,0,2,0,11,2,49
1140,0.23034802079200745,0,18,4,0,17,5,51
1140,0,11.56106948852539,0,1,0,12,2,48
1150,0.19528476893901825,0,20,5,0,19,3,53
1150,0,11.889753341674805,0,1,0,13,2,48
1160,0.25159621238708496,0,19,3,0,20,4,53
1160,0,12.081618309020996,0,2,0,9,2,52
1170,0.2433924823999405,0,20,3,0,17,7,54
1170,0,11.354612350463867,0,1,0,14,3,49
1180,0.1728823482990265,0,18,4,0,22,5,54
1180,0,11.637067794799805,0,2,0,12,3,50
1190,0.27821066975593567,0,18,6,0,19,1,50
1190,0,12.368196487426758,0,1,0,13,4,51
1200,0.20685461163520813,0,19,8,0,16,3,51
1200,0,11.351529121398926,0,2,0,11,3,48
1210,0.30553171038627625,0,18,5,0,19,6,51
1210,0,10.376411437988281,0,2,0,12,3,46
1220,0.19804245233535767,0,18,6,0,21,3,52
1220,0,10.612505912780762,0,1,0,13,3,47
1230,0.16378253698349,0,18,6,0,19,2,52
1230,0,12.071224212646484,0,2,0,15,2,53
1240,0.254656583070755,0,22,6,0,18,2,52
1240,0,11.020028114318848,0,1,0,8,3,46
1250,0.26619482040405273,0,18,7,0,15,6,51
1250,0,10.316797256469727,0,2,0,11,2,45
1260,0.18281227350234985,0,22,5,0,19,4,52
1260,0,12.767629623413086,0,1,0,13,2,52
1270,0.21526797115802765,0,21,4,0,18,3,53
1270,0,12.066118240356445,0,0,0,12,3,50
1280,0.2831518054008484,0,19,8,0,19,3,53
1280,0,12.520384788513184,0,2,0,12,3,50
1290,0.33617696166038513,0,20,7,0,17,5,52
1290,0,12.096738815307617,0,1,0,11,2,48
1300,0.19864007830619812,0,23,2,0,17,4,51
1300,0,12.770297050476074,0,1,0,14,3,51
1310,0.2556154727935791,0,20,7,0,17,3,53
1310,0,12.914613723754883,0,2,0,15,3,53
1320,0.2019343376159668,0,22,5,0,18,2,51
1320,0,12.42415714263916,0,2,0,10,2,49
1330,0.10968121141195297,0,19,3,0,22,5,51
1330,0,12.855710983276367,0,1,0,8,3,51
1340,0.20089983940124512,0,23,4,0,16,4,52
1340,0,11.538564682006836,0,2,0,14,2,50
1350,0.3517446219921112,0,21,3,0,20,4,52
1350,0,11.902978897094727,0,2,0,13,2,48
1360,0.22489967942237854,0,20,2,0,20,3,51
1360,0,12.831172943115234,0,2,0,11,3,51
1370,0.1174626424908638,0,19,3,0,20,5,52
1370,0,11.667314529418945,0,1,0,14,5,51
1380,0.19756820797920227,0,23,1,0,22,5,52
1380,0,12.934493064880371,0,1,0,10,4,52
1390,0.1950894594192505,0,21,5,0,19,2,52
1390,0,12.844474792480469,0,2,0,12,2,50
1400,0.21579614281654358,0,17,8,0,19,2,52
1400,0,11.68030834197998,0,2,0,14,1,50
1410,0.2489434778690338,0,24,5,0,15,2,54
1410,0,13.33584213256836,0,2,0,15,3,54
1420,0.21762192249298096,0,25,3,0,15,5,52
1420,0,12.450233459472656,0,2,0,12,2,49
1430,0.15153971314430237,0,23,2,0,20,5,52
1430,0,11.551905632019043,0,1,0,11,2,48
1440,0.2233329713344574,0,19,4,0,17,5,54
1440,0,12.316399574279785,0,1,0,11,2,50
1450,0.13311195373535156,0,18,5,0,26,3,53
1450,0,12.11624813079834,0,1,0,13,4,50
1460,0.24110426008701324,0,19,3,0,23,4,53
1460,0,11.245519638061523,0,2,0,10,2,46
1470,0.2517102062702179,0,23,5,0,17,3,52
1470,0,10.390125274658203,0,1,0,12,3,46
1480,0.24059097468852997,0,22,6,0,15,2,51
1480,0,12.441862106323242,0,2,0,9,2,51
1490,0.18926279246807098,0,18,7,0,16,6,52
1490,0,12.524591445922852,0,1,0,16,3,54
1500,0.2007203996181488,0,26,3,0,17,3,52
1500,0,12.770127296447754,0,2,0,10,1,51
